order_id,customer_id,order_date,age,gender,city,restaurant,cuisine,meal_type,order_value,discount_pct,discount_amount,distance_km,delivery_time_min,customer_rating,membership,payment_method,order_status,promo_used,weather,device_type,order_month,month_name,quarter,day_name,is_weekend,age_group,order_value_band,customer_order_count,customer_segment,gross_revenue,net_revenue
502715,11005,2025-03-27,30,Female,Ghaziabad,The Bowl Co,Fast Food,Lunch,645.0599975585938,0,0.0,3.9000000953674316,52.0,3.5999999046325684,False,Upi,Delivered,False,Rainy,Web,3,March,1,Thursday,False,25-34,High,5,Returning,688.7100219726562,688.7100219726562
502716,10514,2025-01-15,47,Male,Agra,The Bowl Co,South Indian,Dinner,1189.6700439453125,0,0.0,2.299999952316284,,4.0,True,Upi,Cancelled,False,Clear,Android,1,January,1,Wednesday,False,45-60,Premium,5,Returning,1227.719970703125,1227.719970703125
502717,11112,2025-02-19,30,Male,Agra,Wok Express,Desserts,Dinner,732.4500122070312,15,109.87000274658203,3.5,38.0,3.799999952316284,False,Upi,Delivered,False,Clear,Web,2,February,1,Wednesday,False,25-34,High,5,Returning,774.7000122070312,664.8300170898438
502718,10923,2025-10-31,32,Male,Chandigarh,Royal Rasoi,South Indian,Snacks,1307.989990234375,25,327.0,7.099999904632568,36.0,2.5,False,Upi,Delivered,True,Clear,Web,10,October,4,Friday,False,25-34,Premium,4,Returning,1362.8399658203125,1035.8399658203125
502719,10642,2025-11-01,44,Male,Gurugram,The Bowl Co,Fast Food,Dinner,719.4000244140625,0,0.0,2.799999952316284,23.0,4.0,True,Credit Card,Delivered,False,Clear,Web,11,November,4,Saturday,True,35-44,High,3,Returning,759.2000122070312,759.2000122070312
502720,10505,2025-07-15,40,Female,Kanpur,Royal Rasoi,North Indian,Snacks,408.5299987792969,20,81.70999908447266,5.699999809265137,24.0,4.300000190734863,False,Credit Card,Delivered,False,Clear,Ios,7,July,3,Tuesday,False,35-44,Medium,4,Returning,458.4800109863281,376.7699890136719
502721,10590,2025-12-30,37,Female,Delhi,Urban Spice,Desserts,Lunch,482.8399963378906,25,120.70999908447266,5.5,28.0,3.9000000953674316,False,Credit Card,Delivered,False,Clear,Android,12,December,4,Tuesday,False,35-44,Medium,4,Returning,532.0900268554688,411.3800048828125
502722,10772,2025-10-28,36,Male,Noida,Biryani Hub,North Indian,Lunch,344.0,10,34.400001525878906,8.800000190734863,,4.0,False,Debit Card,Cancelled,True,Clear,Android,10,October,4,Tuesday,False,35-44,Medium,3,Returning,404.79998779296875,370.3999938964844
502723,11265,2025-10-15,57,Male,Lucknow,Food Junction,Healthy,Lunch,686.3200073242188,5,34.31999969482422,8.0,,4.0,True,Cash,Cancelled,False,Rainy,Ios,10,October,4,Wednesday,False,45-60,High,3,Returning,744.3200073242188,710.0
502724,11677,2025-09-02,55,Female,Noida,Street Kitchen,Biryani,Lunch,488.7900085449219,0,0.0,2.799999952316284,30.0,4.5,True,Upi,Delivered,True,Rainy,Android,9,September,3,Tuesday,False,45-60,Medium,6,Loyal,528.5900268554688,528.5900268554688
502725,10740,2025-12-19,46,Female,Greater Noida,The Bowl Co,Fast Food,Dinner,691.25,10,69.12000274658203,3.0,,4.0,False,Debit Card,Cancelled,False,Clear,Android,12,December,4,Friday,False,45-60,High,6,Loyal,731.75,662.6300048828125
502726,10675,2025-07-20,18,Male,Noida,Street Kitchen,Fast Food,Dinner,1244.280029296875,5,62.209999084472656,7.099999904632568,,4.0,False,Upi,Cancelled,True,Hot,Android,7,July,3,Sunday,True,18-24,Premium,2,Returning,1299.1300048828125,1236.9200439453125
502727,11260,2025-07-12,53,Male,Delhi,Tandoori House,Biryani,Snacks,677.4000244140625,0,0.0,9.0,43.0,4.300000190734863,False,Upi,Delivered,False,Hot,Ios,7,July,3,Saturday,True,45-60,High,4,Returning,738.9000244140625,738.9000244140625
502728,11014,2025-12-02,21,Male,Gurugram,Royal Rasoi,South Indian,Lunch,405.1300048828125,5,20.260000228881836,2.9000000953674316,42.0,3.5999999046325684,False,Credit Card,Delivered,False,Hot,Ios,12,December,4,Tuesday,False,18-24,Medium,3,Returning,445.2799987792969,425.0199890136719
502729,10128,2025-05-26,32,Male,Ghaziabad,Biryani Hub,Desserts,Snacks,1048.5799560546875,20,209.72000122070312,6.800000190734863,,4.0,True,Upi,Cancelled,False,Clear,Web,5,May,2,Monday,False,25-34,Premium,3,Returning,1102.3800048828125,892.6599731445312
502730,10503,2025-11-06,49,Male,Lucknow,Biryani Hub,South Indian,Snacks,384.1199951171875,10,38.40999984741211,2.5999999046325684,27.0,4.099999904632568,True,Upi,Delivered,False,Rainy,Ios,11,November,4,Thursday,False,45-60,Medium,6,Loyal,423.2200012207031,384.80999755859375
502731,11224,2025-05-07,40,Male,Gurugram,Food Junction,Fast Food,Breakfast,739.4400024414062,0,0.0,1.600000023841858,24.0,3.200000047683716,False,Upi,Delivered,False,Rainy,Android,5,May,2,Wednesday,False,35-44,High,4,Returning,775.0399780273438,775.0399780273438
502732,10902,2025-06-24,53,Female,Greater Noida,Tandoori House,Chinese,Dinner,362.3699951171875,5,18.1200008392334,6.0,46.0,3.9000000953674316,False,Upi,Delivered,False,Hot,Web,6,June,2,Tuesday,False,45-60,Medium,6,Loyal,413.3699951171875,395.25
502733,10543,2025-05-14,56,Male,Delhi,Fresh Bites,Pizza,Lunch,320.7900085449219,0,0.0,6.800000190734863,,4.0,False,Upi,Cancelled,False,Clear,Web,5,May,2,Wednesday,False,45-60,Medium,3,Returning,374.5899963378906,374.5899963378906
502734,11526,2025-03-07,56,Male,Chandigarh,The Bowl Co,Biryani,Lunch,438.2200012207031,15,65.7300033569336,1.600000023841858,30.0,4.199999809265137,True,Credit Card,Delivered,True,Clear,Web,3,March,1,Friday,False,45-60,Medium,9,Loyal,473.82000732421875,408.0899963378906
502735,11674,2025-12-31,28,Male,Jaipur,Urban Spice,Healthy,Dinner,336.4200134277344,0,0.0,10.199999809265137,59.0,4.400000095367432,False,Wallet,Delivered,True,Rainy,Web,12,December,4,Wednesday,False,25-34,Medium,5,Returning,402.1199951171875,402.1199951171875
502736,10492,2025-10-06,38,Female,Kanpur,Cafe Aroma,Desserts,Dinner,694.0399780273438,30,208.2100067138672,4.099999904632568,49.0,4.0,False,Upi,Delivered,False,Rainy,Web,10,October,4,Monday,False,35-44,High,6,Loyal,738.3900146484375,530.1799926757812
502737,11045,2025-09-03,53,Male,Greater Noida,Street Kitchen,Pizza,Breakfast,556.1900024414062,10,55.619998931884766,5.199999809265137,29.0,3.299999952316284,False,Wallet,Delivered,False,Clear,Web,9,September,3,Wednesday,False,45-60,Medium,5,Returning,604.3900146484375,548.77001953125
502738,11258,2025-12-29,60,Male,Delhi,Fresh Bites,Pizza,Dinner,342.20001220703125,10,34.220001220703125,1.100000023841858,15.0,4.5,False,Cash,Delivered,True,Rainy,Android,12,December,4,Monday,False,45-60,Medium,6,Loyal,376.04998779296875,341.8299865722656
502739,10714,2025-08-25,34,Female,Delhi,Fresh Bites,Chinese,Dinner,310.760009765625,20,62.150001525878906,3.299999952316284,42.0,3.700000047683716,False,Credit Card,Delivered,False,Rainy,Web,8,August,3,Monday,False,25-34,Medium,3,Returning,352.30999755859375,290.1600036621094
502740,10791,2025-06-20,43,Male,Greater Noida,Food Junction,North Indian,Snacks,741.0800170898438,0,0.0,8.399999618530273,44.0,4.0,True,Upi,Delivered,False,Hot,Ios,6,June,2,Friday,False,35-44,High,3,Returning,800.47998046875,800.47998046875
502741,11667,2025-02-20,38,Male,Chandigarh,Wok Express,Pizza,Dinner,1047.0699462890625,25,261.7699890136719,5.199999809265137,29.0,3.299999952316284,False,Upi,Delivered,True,Hot,Android,2,February,1,Thursday,False,35-44,Premium,5,Returning,1095.27001953125,833.5
502742,10416,2025-11-24,43,Male,Chandigarh,Food Junction,Healthy,Dinner,727.3699951171875,0,0.0,2.0999999046325684,,4.0,True,Wallet,Cancelled,False,Cloudy,Android,11,November,4,Monday,False,35-44,High,4,Returning,764.719970703125,764.719970703125
502743,10148,2025-12-25,45,Female,Kanpur,The Bowl Co,Desserts,Dinner,1158.4100341796875,5,57.91999816894531,1.0,39.0,3.5999999046325684,True,Upi,Delivered,True,Rainy,Android,12,December,4,Thursday,False,45-60,Premium,2,Returning,1191.9100341796875,1133.989990234375
502744,10970,2025-06-02,42,Male,Jaipur,Food Junction,Chinese,Dinner,667.8400268554688,10,66.77999877929688,5.5,40.0,3.799999952316284,False,Debit Card,Delivered,False,Cloudy,Web,6,June,2,Monday,False,35-44,High,3,Returning,717.0900268554688,650.3099975585938
502745,10029,2025-03-21,59,Male,Chandigarh,Royal Rasoi,North Indian,Lunch,406.7799987792969,30,122.02999877929688,4.900000095367432,33.0,3.5999999046325684,False,Debit Card,Delivered,False,Clear,Ios,3,March,1,Friday,False,45-60,Medium,4,Returning,453.92999267578125,331.8999938964844
502746,11385,2025-05-25,35,Female,Chandigarh,Street Kitchen,Fast Food,Dinner,540.7899780273438,5,27.040000915527344,1.2000000476837158,42.0,4.900000095367432,True,Debit Card,Delivered,False,Rainy,Android,5,May,2,Sunday,True,35-44,Medium,2,Returning,574.989990234375,547.9500122070312
502747,10308,2025-10-01,34,Female,Greater Noida,Fresh Bites,North Indian,Lunch,449.6000061035156,15,67.44000244140625,2.5,36.0,4.0,True,Upi,Delivered,True,Clear,Android,10,October,4,Wednesday,False,25-34,Medium,4,Returning,488.3500061035156,420.9100036621094
502748,10162,2025-06-04,44,Male,Lucknow,Cafe Aroma,Healthy,Dinner,784.7100219726562,10,78.47000122070312,2.9000000953674316,43.0,4.099999904632568,False,Upi,Delivered,True,Hot,Android,6,June,2,Wednesday,False,35-44,High,3,Returning,824.8599853515625,746.3900146484375
502749,10869,2025-12-03,53,Female,Chandigarh,Tandoori House,South Indian,Dinner,634.3499755859375,0,0.0,9.899999618530273,38.0,3.700000047683716,False,Upi,Delivered,False,Clear,Ios,12,December,4,Wednesday,False,45-60,High,7,Loyal,699.0,699.0
502750,10852,2025-12-29,54,Female,Chandigarh,Food Junction,Fast Food,Lunch,535.3300170898438,20,107.06999969482422,2.5999999046325684,26.0,2.9000000953674316,True,Credit Card,Delivered,False,Rainy,Android,12,December,4,Monday,False,45-60,Medium,3,Returning,574.4299926757812,467.3599853515625
502751,10061,2025-11-21,35,Female,Jaipur,Fresh Bites,Biryani,Dinner,1482.8699951171875,25,370.7200012207031,3.700000047683716,37.0,3.9000000953674316,False,Upi,Delivered,False,Clear,Android,11,November,4,Friday,False,35-44,Premium,5,Returning,1525.8199462890625,1155.0999755859375
502752,10125,2025-12-02,44,Male,Chandigarh,Food Junction,North Indian,Breakfast,1004.510009765625,10,100.44999694824219,5.199999809265137,30.0,3.5,True,Debit Card,Delivered,False,Cloudy,Android,12,December,4,Tuesday,False,35-44,Premium,3,Returning,1052.7099609375,952.260009765625
502753,11480,2025-05-23,25,Female,Noida,Food Junction,Pizza,Lunch,611.6599731445312,0,0.0,4.199999809265137,20.0,4.300000190734863,True,Upi,Delivered,False,Rainy,Ios,5,May,2,Friday,False,25-34,High,5,Returning,656.3599853515625,656.3599853515625
502754,11095,2025-10-25,46,Male,Agra,Food Junction,Fast Food,Snacks,755.1799926757812,15,113.27999877929688,5.199999809265137,37.0,5.0,False,Upi,Delivered,True,Clear,Android,10,October,4,Saturday,True,45-60,High,7,Loyal,803.3800048828125,690.0999755859375
502755,10838,2025-02-03,35,Male,Agra,Street Kitchen,Biryani,Dinner,845.2100219726562,0,0.0,3.0999999046325684,52.0,3.700000047683716,False,Cash,Delivered,True,Clear,Web,2,February,1,Monday,False,35-44,High,7,Loyal,886.0599975585938,886.0599975585938
502756,10466,2025-10-31,50,Female,Jaipur,Royal Rasoi,South Indian,Dinner,830.1099853515625,5,41.5099983215332,0.800000011920929,26.0,5.0,True,Upi,Delivered,False,Rainy,Ios,10,October,4,Friday,False,45-60,High,5,Returning,862.9099731445312,821.4000244140625
502757,10243,2025-08-27,43,Female,Gurugram,Biryani Hub,Biryani,Dinner,475.17999267578125,20,95.04000091552734,4.900000095367432,50.0,4.300000190734863,True,Wallet,Delivered,False,Clear,Android,8,August,3,Wednesday,False,35-44,Medium,5,Returning,522.3300170898438,427.2900085449219
502758,11514,2025-05-18,44,Female,Noida,Royal Rasoi,North Indian,Lunch,795.1699829101562,10,79.5199966430664,6.199999809265137,27.0,3.5999999046325684,False,Debit Card,Delivered,False,Clear,Web,5,May,2,Sunday,True,35-44,High,4,Returning,846.8699951171875,767.3499755859375
502759,11785,2025-09-11,51,Male,Lucknow,Royal Rasoi,South Indian,Lunch,879.9099731445312,25,219.97999572753906,9.100000381469727,,4.0,True,Credit Card,Cancelled,False,Clear,Android,9,September,3,Thursday,False,45-60,High,5,Returning,941.760009765625,721.780029296875
502760,11245,2025-01-05,48,Male,Agra,Urban Spice,South Indian,Snacks,561.0499877929688,25,140.25999450683594,7.400000095367432,37.0,3.799999952316284,False,Credit Card,Delivered,False,Clear,Android,1,January,1,Sunday,True,45-60,Medium,8,Loyal,616.9500122070312,476.69000244140625
502761,10473,2025-06-25,48,Male,Kanpur,Cafe Aroma,Pizza,Lunch,451.3299865722656,25,112.83000183105469,7.199999809265137,55.0,3.5,False,Debit Card,Delivered,False,Clear,Android,6,June,2,Wednesday,False,45-60,Medium,4,Returning,506.5299987792969,393.70001220703125
502762,10959,2025-08-02,57,Male,Ghaziabad,Green Plate,North Indian,Breakfast,411.4800109863281,10,41.150001525878906,8.199999809265137,,4.0,False,Upi,Cancelled,True,Clear,Android,8,August,3,Saturday,True,45-60,Medium,3,Returning,470.17999267578125,429.0299987792969
502763,10533,2025-12-30,22,Male,Kanpur,Green Plate,Healthy,Dinner,702.6599731445312,25,175.66000366210938,4.400000095367432,31.0,4.0,False,Credit Card,Delivered,False,Clear,Ios,12,December,4,Tuesday,False,18-24,High,6,Loyal,748.0599975585938,572.4000244140625
502764,10494,2025-01-23,27,Female,Noida,Cafe Aroma,North Indian,Dinner,1166.18994140625,10,116.62000274658203,5.099999904632568,,4.0,False,Upi,Cancelled,False,Rainy,Web,1,January,1,Thursday,False,25-34,Premium,3,Returning,1214.0400390625,1097.4200439453125
502765,10899,2025-11-14,55,Male,Gurugram,The Bowl Co,South Indian,Dinner,576.0800170898438,0,0.0,7.199999809265137,39.0,4.0,False,Credit Card,Delivered,True,Rainy,Android,11,November,4,Friday,False,45-60,Medium,6,Loyal,631.280029296875,631.280029296875
502766,10082,2025-01-13,18,Female,Chandigarh,Urban Spice,Biryani,Lunch,514.010009765625,0,0.0,8.699999809265137,37.0,5.0,True,Upi,Delivered,False,Cloudy,Android,1,January,1,Monday,False,18-24,Medium,4,Returning,574.4600219726562,574.4600219726562
502767,10856,2025-08-29,23,Female,Agra,Street Kitchen,Chinese,Dinner,822.4600219726562,15,123.37000274658203,7.300000190734863,31.0,4.199999809265137,False,Upi,Delivered,False,Cloudy,Android,8,August,3,Friday,False,18-24,High,4,Returning,878.010009765625,754.6400146484375
502768,10879,2025-10-03,23,Female,Lucknow,Food Junction,Pizza,Dinner,604.6599731445312,20,120.93000030517578,3.9000000953674316,,4.0,False,Debit Card,Cancelled,False,Hot,Android,10,October,4,Friday,False,18-24,High,4,Returning,648.3099975585938,527.3800048828125
502769,11546,2025-04-02,52,Male,Greater Noida,Food Junction,Pizza,Dinner,377.260009765625,5,18.860000610351562,2.5999999046325684,47.0,3.700000047683716,True,Credit Card,Delivered,True,Hot,Android,4,April,2,Wednesday,False,45-60,Medium,6,Loyal,416.3599853515625,397.5
502770,10923,2025-04-18,32,Male,Chandigarh,Food Junction,Biryani,Dinner,506.8599853515625,0,0.0,2.700000047683716,,4.0,False,Debit Card,Cancelled,True,Rainy,Android,4,April,2,Friday,False,25-34,Medium,4,Returning,546.3099975585938,546.3099975585938
502771,10012,2025-08-17,41,Male,Lucknow,Food Junction,South Indian,Breakfast,484.54998779296875,0,0.0,5.099999904632568,28.0,4.699999809265137,False,Credit Card,Delivered,False,Clear,Ios,8,August,3,Sunday,True,35-44,Medium,6,Loyal,532.4000244140625,532.4000244140625
502772,11287,2025-06-01,26,Male,Jaipur,Royal Rasoi,South Indian,Dinner,887.22998046875,0,0.0,7.699999809265137,47.0,4.0,False,Upi,Delivered,False,Clear,Web,6,June,2,Sunday,True,25-34,High,3,Returning,944.1799926757812,944.1799926757812
502773,11681,2025-04-18,39,Female,Chandigarh,Street Kitchen,Fast Food,Dinner,323.1099853515625,5,16.15999984741211,9.600000381469727,44.0,2.799999952316284,True,Upi,Delivered,False,Rainy,Android,4,April,2,Friday,False,35-44,Medium,4,Returning,386.7099914550781,370.54998779296875
502774,10449,2025-10-16,41,Male,Agra,Royal Rasoi,Biryani,Snacks,786.25,30,235.8800048828125,5.400000095367432,40.0,4.0,False,Debit Card,Delivered,True,Cloudy,Android,10,October,4,Thursday,False,35-44,High,4,Returning,835.1500244140625,599.27001953125
502775,11216,2025-06-25,56,Male,Delhi,Street Kitchen,Fast Food,Breakfast,716.5700073242188,20,143.30999755859375,3.799999952316284,36.0,4.800000190734863,False,Upi,Delivered,False,Cloudy,Android,6,June,2,Wednesday,False,45-60,High,3,Returning,759.8699951171875,616.5599975585938
502776,10762,2025-11-16,21,Female,Jaipur,Fresh Bites,Biryani,Dinner,487.57000732421875,15,73.13999938964844,5.599999904632568,44.0,4.099999904632568,False,Cash,Delivered,True,Cloudy,Android,11,November,4,Sunday,True,18-24,Medium,10,Loyal,537.1699829101562,464.0299987792969
502777,11138,2025-10-13,27,Female,Agra,Wok Express,North Indian,Dinner,904.2000122070312,0,0.0,4.199999809265137,30.0,3.700000047683716,False,Upi,Delivered,False,Rainy,Ios,10,October,4,Monday,False,25-34,High,5,Returning,948.9000244140625,948.9000244140625
502778,10026,2025-12-30,39,Male,Delhi,Street Kitchen,Fast Food,Breakfast,517.8699951171875,10,51.790000915527344,8.199999809265137,35.0,3.799999952316284,False,Upi,Delivered,False,Cloudy,Android,12,December,4,Tuesday,False,35-44,Medium,6,Loyal,576.5700073242188,524.780029296875
502779,11523,2025-11-25,49,Male,Greater Noida,Royal Rasoi,South Indian,Lunch,620.1599731445312,20,124.02999877929688,10.0,,4.0,False,Credit Card,Cancelled,False,Clear,Android,11,November,4,Tuesday,False,45-60,High,2,Returning,685.1599731445312,561.1300048828125
502780,10508,2025-12-31,29,Male,Gurugram,Cafe Aroma,Pizza,Dinner,1005.8699951171875,20,201.1699981689453,0.800000011920929,31.0,3.9000000953674316,True,Credit Card,Delivered,False,Clear,Ios,12,December,4,Wednesday,False,25-34,Premium,2,Returning,1038.6700439453125,837.5
502781,11569,2025-08-29,39,Male,Jaipur,Urban Spice,Chinese,Dinner,614.47998046875,10,61.45000076293945,4.599999904632568,38.0,4.400000095367432,True,Upi,Delivered,False,Clear,Android,8,August,3,Friday,False,35-44,High,4,Returning,660.5800170898438,599.1300048828125
502782,10062,2025-05-25,43,Male,Greater Noida,Food Junction,North Indian,Dinner,364.0400085449219,0,0.0,5.300000190734863,43.0,3.9000000953674316,False,Upi,Delivered,False,Clear,Android,5,May,2,Sunday,True,35-44,Medium,3,Returning,412.5899963378906,412.5899963378906
502783,10229,2025-12-22,56,Male,Noida,Pizza Point,North Indian,Dinner,839.1900024414062,25,209.8000030517578,5.5,15.0,4.0,False,Credit Card,Delivered,True,Rainy,Android,12,December,4,Monday,False,45-60,High,5,Returning,888.4400024414062,678.6400146484375
502784,10607,2025-01-14,28,Female,Ghaziabad,Wok Express,Healthy,Dinner,868.22998046875,0,0.0,4.099999904632568,29.0,4.400000095367432,True,Upi,Delivered,False,Clear,Web,1,January,1,Tuesday,False,25-34,High,7,Loyal,912.5800170898438,912.5800170898438
502785,11059,2025-10-02,28,Male,Agra,Pizza Point,North Indian,Dinner,1142.8499755859375,20,228.57000732421875,6.900000095367432,49.0,3.9000000953674316,False,Upi,Delivered,False,Cloudy,Android,10,October,4,Thursday,False,25-34,Premium,3,Returning,1197.0,968.4299926757812
502786,11729,2025-03-12,45,Female,Ghaziabad,Cafe Aroma,Biryani,Snacks,1156.7099609375,25,289.17999267578125,11.100000381469727,48.0,5.0,True,Upi,Delivered,False,Clear,Android,3,March,1,Wednesday,False,45-60,Premium,5,Returning,1225.56005859375,936.3800048828125
502787,11480,2025-11-11,25,Female,Noida,Royal Rasoi,South Indian,Dinner,939.77001953125,25,234.94000244140625,8.0,44.0,3.5,True,Credit Card,Delivered,True,Clear,Web,11,November,4,Tuesday,False,25-34,High,5,Returning,997.77001953125,762.8300170898438
502788,11612,2025-07-14,20,Female,Agra,The Bowl Co,Pizza,Breakfast,735.9199829101562,10,73.58999633789062,1.7000000476837158,34.0,3.299999952316284,False,Upi,Delivered,True,Clear,Android,7,July,3,Monday,False,18-24,High,3,Returning,771.8699951171875,698.280029296875
502789,10891,2025-12-19,36,Female,Chandigarh,Fresh Bites,Desserts,Lunch,558.6599731445312,25,139.66000366210938,3.9000000953674316,26.0,4.0,False,Upi,Delivered,True,Clear,Android,12,December,4,Friday,False,35-44,Medium,3,Returning,602.3099975585938,462.6499938964844
502790,11526,2025-10-27,56,Male,Chandigarh,Food Junction,Biryani,Snacks,630.8800048828125,10,63.09000015258789,4.400000095367432,43.0,3.5999999046325684,True,Wallet,Delivered,False,Clear,Android,10,October,4,Monday,False,45-60,High,9,Loyal,676.280029296875,613.1900024414062
502791,10761,2025-01-11,25,Female,Greater Noida,Food Junction,Healthy,Lunch,356.6700134277344,5,17.829999923706055,4.599999904632568,41.0,3.799999952316284,True,Upi,Delivered,True,Rainy,Ios,1,January,1,Saturday,True,25-34,Medium,4,Returning,402.7699890136719,384.94000244140625
502792,10595,2025-04-16,18,Female,Kanpur,Tandoori House,North Indian,Dinner,673.8200073242188,5,33.689998626708984,3.0,29.0,3.299999952316284,False,Credit Card,Delivered,False,Clear,Ios,4,April,2,Wednesday,False,18-24,High,3,Returning,714.3200073242188,680.6300048828125
502793,11049,2025-09-15,25,Male,Ghaziabad,Tandoori House,Desserts,Snacks,534.0399780273438,10,53.400001525878906,8.300000190734863,48.0,3.799999952316284,False,Cash,Delivered,True,Clear,Web,9,September,3,Monday,False,25-34,Medium,3,Returning,593.0900268554688,539.6900024414062
502794,11593,2025-07-15,51,Female,Agra,The Bowl Co,Chinese,Dinner,785.7000122070312,20,157.13999938964844,6.199999809265137,43.0,4.699999809265137,True,Cash,Delivered,False,Cloudy,Android,7,July,3,Tuesday,False,45-60,High,8,Loyal,837.4000244140625,680.260009765625
502795,11056,2025-05-25,57,Male,Delhi,Wok Express,Biryani,Breakfast,544.9400024414062,15,81.73999786376953,5.599999904632568,,4.0,False,Debit Card,Cancelled,False,Cloudy,Android,5,May,2,Sunday,True,45-60,Medium,3,Returning,594.5399780273438,512.7999877929688
502796,11036,2025-08-08,43,Male,Gurugram,Pizza Point,Desserts,Snacks,683.5499877929688,20,136.7100067138672,6.900000095367432,26.0,3.9000000953674316,False,Upi,Delivered,False,Cloudy,Android,8,August,3,Friday,False,35-44,High,4,Returning,737.7000122070312,600.989990234375
502797,11343,2025-12-16,26,Male,Noida,Urban Spice,Pizza,Snacks,248.3000030517578,10,24.829999923706055,5.699999809265137,40.0,4.900000095367432,False,Upi,Delivered,False,Clear,Android,12,December,4,Tuesday,False,25-34,Low,2,Returning,298.25,273.4200134277344
502798,11628,2025-06-23,52,Female,Delhi,Urban Spice,Desserts,Dinner,936.7899780273438,5,46.84000015258789,4.599999904632568,,4.0,False,Debit Card,Cancelled,True,Cloudy,Web,6,June,2,Monday,False,45-60,High,3,Returning,982.8900146484375,936.0499877929688
502799,10001,2025-08-04,56,Male,Lucknow,Green Plate,Healthy,Lunch,756.9199829101562,25,189.22999572753906,5.5,,4.0,False,Upi,Cancelled,False,Hot,Ios,8,August,3,Monday,False,45-60,High,5,Returning,806.1699829101562,616.9400024414062
502800,11459,2025-04-03,28,Male,Agra,Biryani Hub,Pizza,Dinner,440.9800109863281,5,22.049999237060547,1.7000000476837158,28.0,4.0,False,Credit Card,Delivered,True,Clear,Android,4,April,2,Thursday,False,25-34,Medium,7,Loyal,476.92999267578125,454.8800048828125
502801,11160,2025-09-17,52,Female,Agra,Pizza Point,Healthy,Dinner,530.4000244140625,10,53.040000915527344,0.800000011920929,35.0,3.700000047683716,True,Upi,Delivered,False,Rainy,Web,9,September,3,Wednesday,False,45-60,Medium,3,Returning,563.2000122070312,510.1600036621094
502802,11220,2025-03-04,21,Female,Gurugram,The Bowl Co,South Indian,Dinner,1054.050048828125,10,105.4000015258789,2.5999999046325684,30.0,3.4000000953674316,False,Upi,Delivered,False,Clear,Android,3,March,1,Tuesday,False,18-24,Premium,3,Returning,1093.1500244140625,987.75
502803,10133,2025-01-29,56,Male,Greater Noida,The Bowl Co,Biryani,Dinner,810.0999755859375,10,81.01000213623047,7.5,,4.0,False,Upi,Cancelled,False,Rainy,Android,1,January,1,Wednesday,False,45-60,High,9,Loyal,866.3499755859375,785.3400268554688
502804,10086,2025-10-02,41,Male,Greater Noida,Biryani Hub,South Indian,Breakfast,796.489990234375,0,0.0,6.099999904632568,40.0,3.5999999046325684,False,Wallet,Delivered,True,Rainy,Ios,10,October,4,Thursday,False,35-44,High,5,Returning,847.8400268554688,847.8400268554688
502805,11500,2025-12-13,50,Male,Gurugram,Cafe Aroma,Pizza,Snacks,456.0799865722656,0,0.0,5.5,39.0,4.5,True,Upi,Delivered,True,Clear,Ios,12,December,4,Saturday,True,45-60,Medium,5,Returning,505.3299865722656,505.3299865722656
502806,11348,2025-10-12,48,Male,Greater Noida,Tandoori House,Desserts,Dinner,1080.050048828125,10,108.0,3.799999952316284,34.0,3.4000000953674316,True,Debit Card,Delivered,False,Rainy,Android,10,October,4,Sunday,True,45-60,Premium,6,Loyal,1123.3499755859375,1015.3499755859375
502807,11204,2025-03-11,34,Female,Gurugram,Royal Rasoi,South Indian,Dinner,275.42999267578125,10,27.540000915527344,3.799999952316284,32.0,4.0,True,Upi,Delivered,False,Clear,Android,3,March,1,Tuesday,False,25-34,Low,8,Loyal,318.7300109863281,291.19000244140625
502808,10516,2025-10-06,37,Female,Greater Noida,Green Plate,South Indian,Lunch,440.44000244140625,15,66.06999969482422,3.5,36.0,4.199999809265137,False,Upi,Delivered,False,Clear,Android,10,October,4,Monday,False,35-44,Medium,2,Returning,482.69000244140625,416.6199951171875
502809,11662,2025-08-19,25,Female,Kanpur,Food Junction,Desserts,Lunch,534.9199829101562,15,80.23999786376953,8.199999809265137,37.0,3.5999999046325684,False,Debit Card,Delivered,True,Clear,Android,8,August,3,Tuesday,False,25-34,Medium,3,Returning,593.6199951171875,513.3800048828125
502810,10175,2025-10-29,32,Male,Greater Noida,Royal Rasoi,North Indian,Dinner,957.0900268554688,5,47.849998474121094,3.5999999046325684,27.0,3.4000000953674316,True,Upi,Delivered,False,Clear,Ios,10,October,4,Wednesday,False,25-34,High,4,Returning,999.6900024414062,951.8400268554688
502811,10763,2025-09-12,57,Male,Chandigarh,Biryani Hub,Desserts,Dinner,786.6099853515625,0,0.0,4.400000095367432,33.0,4.699999809265137,False,Wallet,Delivered,False,Cloudy,Android,9,September,3,Friday,False,45-60,High,6,Loyal,832.010009765625,832.010009765625
502812,11045,2025-06-21,53,Male,Greater Noida,Urban Spice,North Indian,Dinner,424.80999755859375,25,106.19999694824219,5.0,27.0,3.5999999046325684,False,Upi,Delivered,True,Clear,Android,6,June,2,Saturday,True,45-60,Medium,5,Returning,472.30999755859375,366.1099853515625
502813,10997,2025-06-29,21,Male,Gurugram,Urban Spice,Healthy,Lunch,861.280029296875,15,129.19000244140625,8.699999809265137,48.0,3.799999952316284,False,Credit Card,Delivered,False,Clear,Android,6,June,2,Sunday,True,18-24,High,5,Returning,921.72998046875,792.5399780273438
